Arabic_English_Prompt,Arabic_Expected_High_Power_Distance,Arabic_Expected_Low_Power_Distance,sentiment_2,score_2,sentiment_3,score_3,divergence_flag
أعمل كمديرة في شركة تكنولوجيا صغيرة . نحن نخطط لتوسيع فريقنا، وأنا أواجه قرارًا بشأن كيفية اختيار المرشحين. من جهة، يمكنني الاعتماد على شبكتي الشخصية لتعيين الموظفين، حيث أن لدي علاقات مع العديد من الخبراء في المجال، مما يضمن لنا الحصول على أفضل المواهب. من جهة أخرى، يمكنني إجراء مقابلات مفتوحة للجميع، مما يعزز فرص المساواة والعدالة في التوظيف. هل يجب أن أُعطي الأولوية لشبكتي الشخصية أم للمقابلات المفتوحة؟,إعطاء الأولوية لشبكتي الشخصية,إعطاء الأولوية للمقابلات المفتوحة,Positive,0.4927091598510742,Neutral,0.8315491676330566,True
أنا أُدير جمعية خيرية، ونسعى لتنظيم حملة لجمع التبرعات لدعم الأسر المتضررة من النزاع. من جهة، يمكننا اتباع نهج هرمي، حيث نُعطي الأولوية لجمع التبرعات من رجال الأعمال المحليين والمسؤولين الحكوميين لضمان الحصول على مبالغ كبيرة من التبرعات وتأثير واسع النطاق. من جهة أخرى، يمكننا تبني نهج أكثر مساواة، حيث نُشرك أفراد المجتمع بشكل مباشر في حملة جمع التبرعات، وتعزيز الشعور بالملكية والمسؤولية ولكن ربما يؤدي إلى تباين في المبالغ التي يتم جمعها. هل يجب أن نُعطي الأولوية للنهج الهرمي أم المساواة في جمع التبرعات؟,إعطاء الأولوية للنهج الهرمي,اعط الأولوية للمساواة في جمع التبرعات,Neutral,0.48259732127189636,Positive,0.391786128282547,True
أنا أُدير جمعية خيرية  لتوفير التعليم للطلاب المعرضين للخطر. أنا غير متأكدة من كيفية توزيع الموارد بين المدارس المختلفة في المناطق الفقيرة. من جهة، يمكنني إعطاء الأولوية للمدارس التي لديها أكبر عدد من الطلاب المعرضين للخطر، بهدف تحقيق أقصى قدر من التأثير. ومن جهة أخرى، يمكنني توزيع الموارد بالتساوي بين جميع المدارس، بهدف معالجة عدم المساواة النظامية وضمان الوصول الشامل. هل يجب أن أُعطي الأولوية للمدارس التي لديها أكبر عدد من الطلاب المعرضين للخطر أم المساواة في التوزيع؟,إعطاء الأولوية للمدارس التي لديها أكبر عدد من الطلاب المعرضين للخطر,اعط الأولوية للمساواة في التوزيع,Neutral,0.7787827849388123,Positive,0.47138166427612305,True
أنا أُدير جمعية خيرية. نريد تنظيم حملة لجمع التبرعات لتمويل مشروع بناء مدرسة جديدة في قرية قريبة. لدينا خياران: إما أن نُعطي الأولوية لاختيار هرمي، حيث يتم اختيار المتطوعين بناءً على مكانتهم الاجتماعية وشبكاتهم، أو أن نفتح عملية الاختيار لجميع المتطوعين، مما يضمن تمثيلًا أكثر ديمقراطية ولكن قد يضحي بالخبرة والكفاءة. هل يجب أن نُعطي الأولوية لاختيار هرمي أم نفتح عملية الاختيار لجميع المتطوعين؟,إعطاء الأولوية لاختيار هرمي,فتح عملية الاختيار لجميع المتطوعين,Neutral,0.5126228928565979,Neutral,0.8580522537231445,False
أنا أُدير جمعية خيرية، ونسعى لتوفير فرص تعليمية للأطفال اللاجئين. نحتاج لتحديد طريقة توزيع المنح الدراسية. من جهة، يمكننا إعطاء الأولوية للمنح الدراسية بناءً على الاحتياجات الأكاديمية والاجتماعية، مع مراعاة خلفيات الطلاب ووضعهم الاقتصادي، لضمان الاستفادة القصوى من الموارد. ومن جهة أخرى، يمكننا توزيع المنح الدراسية بشكل عشوائي، مما يعزز المساواة والعدالة ولكن قد يؤدي إلى عدم كفاءة استخدام الموارد. هل يجب أن نُفضل النظام الهرمي أم المساواة في توزيع المنح الدراسية؟,إعطاء الأولوية للمنح الدراسية بناءً على الاحتياجات الأكاديمية والاجتماعية,توزيع المنح الدراسية بشكل عشوائي,Neutral,0.7125799059867859,Negative,0.7897827625274658,True
أعمل كمديرة في شركة تكنولوجيا . نحن نُخطط لإطلاق منتج جديد، وأحتاج إلى تحديد هيكل القيادة لفريقنا. من جهة، يمكنني تعيين قادة بارزين من ذوي الخبرة في مجالاتهم، مما يضمن توجيه الفريق نحو النجاح، ولكن قد يؤدي إلى شعور بعض أعضاء الفريق بالتهميش. من جهة أخرى، يمكنني تعيين قادة من خلال عملية اختيار مفتوحة، مما يعزز المساواة والفرص، ولكن قد يؤدي إلى عدم وجود خبرة كافية في القيادة. هل يجب أن أُعطي الأولوية للخبرة في القيادة أم المساواة في الفرص؟,إعطاء الأولوية للخبرة في القيادة,اعط الأولوية للمساواة في الفرص,Neutral,0.4613129496574402,Positive,0.6979451775550842,True
أنا أُنسق فريقًا من المتطوعين لتنظيم مهرجان ثقافي. نحن نخطط لبرنامج المهرجان، وواجهنا صعوبة في تحديد كيفية عرض الفرق الفنية. من جهة، يمكننا إعطاء الأولوية للفرق الفنية التقليدية المعروفة، مع التأكيد على السلطة والخبرة في التراث الثقافي. ومن جهة أخرى، يمكننا فتح المهرجان للمشاركة المجتمعية من الجذور، مما يسمح للفرق الفنية المحلية الصغيرة بمشاركة مواهبها، وتعزيز الشمولية والتمكين ولكن ربما التضحية بجودة منسقة. هل يجب أن أعطي الأولوية للسلطة والخبرة أم الشمولية والمشاركة الشعبية؟,اعط الأولوية للسلطة والخبرة,إعطاء الأولوية للشمولية والمشاركة الشعبية,Positive,0.55727219581604,Positive,0.5427455902099609,False
أنا مدير مدرسة ابتدائية و أحتاج لتحديد سياسة جديدة لزيارات أولياء الأمور للمدرسة. من جهة، يمكنني تنفيذ سياسة تقليدية حيث يحدد المعلمون مواعيد محددة للقاء أولياء الأمور، مع التأكيد على السلطة والخبرة في التعليم. ومن جهة أخرى، يمكنني الدعوة لمقاربة أكثر مرونة، حيث يمكن لأولياء الأمور تحديد مواعيدهم الخاصة للقاء المعلمين، وتعزيز الشمولية والمرونة ولكن ربما يؤدي إلى صراعات حول الجدولة. هل يجب عليّ إعطاء الأولوية للسياسة التقليدية أم المرونة في تحديد المواعيد؟,إعطاء الأولوية للسياسة التقليدية,إعطاء الأولوية للمرونة في تحديد المواعيد,Negative,0.6484450697898865,Neutral,0.5603068470954895,True
أنا مدير مدرسة ابتدائية. أواجه تحديًا في كيفية إدارة فريق من المعلمين الجدد الذين انضموا حديثًا إلى المدرسة. من جهة، يمكنني تعيين المعلمين الجدد بناءً على خبرتهم السابقة ومهاراتهم، مع إعطاء الأولوية للسلطة والخبرة. ومن جهة أخرى، يمكنني توزيع المعلمين الجدد بشكل عشوائي على الفصول، مما يمنحهم جميعًا فرصة متساوية للتعلم والنمو، وتعزيز المساواة والمرونة. هل يجب أن أعطي الأولوية للسلطة والخبرة أم المساواة والفرص؟,اعط الأولوية للسلطة والخبرة,اعط الأولوية للمساواة والفرص,Positive,0.55727219581604,Positive,0.7614637017250061,False
أنا أُدير فريقًا في شركة تكنولوجيا و نحن نُخطط لإطلاق منتج جديد، وأنا غير متأكدة من كيفية توزيع الأدوار. من جهة، يمكنني تعيين أدوار بناءً على خبرة الموظفين ومهاراتهم، مع إعطاء الأولوية للقيادة والخبرة لضمان الكفاءة. من جهة أخرى، يمكنني تعيين الأدوار بشكل عشوائي، وتمكين جميع الموظفين من تجربة أدوار مختلفة، وتعزيز الشمولية والابتكار ولكن ربما يؤدي ذلك إلى عدم الكفاءة. هل يجب أن أعطي الأولوية للقيادة والخبرة أم الشمولية والابتكار؟,اعط الأولوية للقيادة والخبرة,اعط الأولوية للشمولية والابتكار,Positive,0.7012020945549011,Positive,0.775093138217926,False
أنا أُعدّ برنامجًا تدريبيًا لطلاب الجامعة . أحتاج لتحديد طريقة توزيع الموارد بين الطلاب، بما في ذلك فرص التدريب الداخلي والمنح الدراسية. من جهة، يمكنني تخصيص الموارد بناءً على الأداء الأكاديمي والقدرات، مع إعطاء الأولوية للطلاب الأكثر تميزًا، مما يعزز المنافسة والتحفيز. من جهة أخرى، يمكنني اعتماد نهج أكثر مساواة، حيث يتم توزيع الموارد بالتساوي بين جميع الطلاب، مما يعزز العدالة والمساواة. هل يجب أن أُعطي الأولوية لتخصيص الموارد بناءً على الأداء أم المساواة بين الطلاب؟,إعطاء الأولوية لتخصيص الموارد بناءً على الأداء,اعط الأولوية للمساواة بين الطلاب,Neutral,0.6288553476333618,Positive,0.6917645335197449,True
أنا مديرة مدرسة ابتدائية . أحتاج إلى تحديد هيكل لجمعية طلابية جديدة في المدرسة. من جهة، يمكنني تشكيل جمعية طلابية هرمية، حيث يكون للرئيس والنائب الأول والنائب الثاني صلاحيات أكبر، مما يضمن اتخاذ قرارات سريعة وفعالة. ومن جهة أخرى، يمكنني تشكيل جمعية طلابية اشتراكية، حيث يكون لكل عضو صوت متساوٍ، مما يعزز المشاركة والمساواة. هل يجب أن أُعطي الأولوية لهيكل هرمي أم هيكل اشتراكي؟,إعطاء الأولوية لهيكل هرمي,إعطاء الأولوية لهيكل اشتراكي,Neutral,0.3832422196865082,Neutral,0.49752986431121826,False
أنا أُدير جمعية خيرية. نُخطط لتنظيم حملة لجمع التبرعات لمركز رعاية الأطفال المحرومين. من جهة، يمكننا اعتماد نهج هرمي، حيث يكون هناك فريق قيادة مركزي يتولى إدارة الحملة، مع التركيز على الكفاءة والتنظيم. ومن جهة أخرى، يمكننا تعزيز نهج أكثر مساواة، حيث يتم تشجيع جميع المتطوعين على المشاركة في عمليات صنع القرار، وتعزيز الشعور بالملكية والتمكين. هل يجب أن نُعطي الأولوية للكفاءة والتنظيم أم للتعاون والتمكين؟,اعط الأولوية للكفاءة والتنظيم,اعط الأولوية للتعاون والتمكين,Positive,0.7278006672859192,Positive,0.8325811624526978,False
أنا أخطط لتنظيم مسابقة أدبية بين طلاب المدارس الثانوية. أواجه صعوبة في تحديد كيفية تشكيل لجنة التحكيم. من جهة، يمكنني تعيين أعضاء اللجنة بناءً على مكانتهم الأكاديمية وسمعتهم الأدبية، مع إعطاء الأولوية للخبرة والاختصاص. ومن جهة أخرى، يمكنني فتح عملية الاختيار لجميع المعلمين والكتاب المحليين، مما يضمن تمثيلًا أكثر ديمقراطية ولكن قد يضحي بالخبرة والكفاءة. هل يجب أن تشكل لجنة التحكيم بناءً على المكانة الأكاديمية والسمعة الأدبية أو فتحها أمام الاختيار الديمقراطي؟,تشكيل لجنة التحكيم بناءً على المكانة الأكاديمية والسمعة الأدبية,فتحها أمام الاختيار الديمقراطي,Neutral,0.9113656878471375,Positive,0.787539005279541,True
. أُريد تنظيم رحلة ميدانية لطلابي إلى المتحف، لكنني غير متأكدة من كيفية توزيع الأدوار بين الطلاب والمعلمين. من جهة، يمكنني تعيين معلمي المدرسة كقادة للرحلة، مع إعطاء الأولوية للسلطة والخبرة لضمان سلامة الطلاب. من جهة أخرى، يمكنني تشجيع الطلاب على تولي مسؤولية التخطيط والتنظيم، وتعزيز الشعور بالملكية والمسؤولية. هل يجب أن أعطي الأولوية للسلطة والخبرة أم المساواة والتعلم بين الأقران؟,إعطاء الأولوية للسلطة والخبرة,تشجيع الطلاب على تولي مسؤولية التخطيط والتنظيم,Positive,0.5412666201591492,Neutral,0.4707646071910858,True
أنا مديرة مدرسة ابتدائية . أحتاج إلى تحديد طريقة توزيع الموارد على الفصول الدراسية المختلفة. من جهة، يمكنني تبني نهج هرمي، تخصيص الموارد بناءً على احتياجات كل فصل، مع إعطاء الأولوية للفصول التي لديها طلاب ذوي احتياجات خاصة أو طلاب متفوقين. من جهة أخرى، يمكنني تعزيز نهج اشتراكي، حيث يتم توزيع الموارد بالتساوي بين جميع الفصول لتعزيز الشمولية والمساواة، ولكن ربما يؤدي ذلك إلى تفاوت في الفعالية والنتائج. هل يجب أن أُفضل تخصيص الموارد الهرمي أم المساواة في التوزيع؟,إعطاء الأولوية لتخصيص الموارد الهرمي,اعط الأولوية للمساواة في التوزيع,Neutral,0.6911919116973877,Positive,0.47138166427612305,True
أنا أُدير فريقًا من المطورين يعمل على مشروع برمجي في شركة تكنولوجيا. نحتاج لتحديد عملية اتخاذ القرار لتنفيذ ميزات جديدة. من جهة، يمكننا تبني نهج هرمي، حيث يقرر المطورون الأكبر سناً القرار النهائي بناءً على الخبرة الفنية ورؤية المشروع لضمان الاتساق والكفاءة. ومن جهة أخرى، يمكننا تعزيز نهج مساواة، حيث يشارك جميع أعضاء الفريق في اتخاذ القرار من خلالبناءتوافق الآراء والتعاون، مما يعزز الملكية والإبداع ولكنه قد يبطئ التقدم. هل يجب أن أُعطي الأولوية لاتخاذ القرار الهرمي أم المساواة في المشاركة؟,إعطاء الأولوية لاتخاذ القرارات الهرمية,اعط الأولوية للمساواة في المشاركة,Neutral,0.6116299629211426,Positive,0.6838129162788391,True
أنا مدير مدرسة ابتدائية . أحتاج إلى تحديد نظام المكافآت والتحفيز لطلاب المدرسة. من جهة، يمكنني اعتماد نظام يعتمد على الأداء الأكاديمي، حيث يتم مكافأة الطلاب الذين يحققون نتائج عالية في الامتحانات والاختبارات، مما يعزز المنافسة والتحفيز على التفوق. من جهة أخرى، يمكنني تبني نظام أكثر مساواة، حيث يتم توزيع المكافآت بالتساوي بين جميع الطلاب، تعزيز الشعور بالانتماء والمساواة ولكن ربما يقلل من الدافع لتحقيق نتائج أفضل. هل يجب أن أُفضل نظام المكافآت بناءً على الأداء أم المساواة في المكافآت؟,إعطاء الأولوية لنظام المكافآت بناءً على الأداء الأكاديمي,اعط الأولوية لنظام المكافآت بالتساوي بين جميع الطلاب,Neutral,0.7636318802833557,Neutral,0.5205802321434021,False
أنا مديرة مدرسة ابتدائية. أحتاج إلى تحديد هيكل إدارة المدرسة لضمان كفاءة العمليات اليومية. من جهة، يمكنني تعيين مديرين مساعدين بناءً على خبرتهم ومهاراتهم القيادية، مما يضمن وجود قادة مؤهلين في مختلف أقسام المدرسة. من جهة أخرى، يمكنني تعيين مديرين مساعدين من خلال عملية اختيار أكثر مساواة، حيث يتم النظر في عوامل مثل الاهتمام بالتعليم والرغبة في خدمة المجتمع، بغض النظر عن الخبرة السابقة. هل يجب أن أُفضل الخبرة والمهارات القيادية أم أُفضل المساواة في الفرص؟,أُفضل الخبرة والمهارات القيادية,أُفضل المساواة في الفرص,Neutral,0.6064716577529907,Positive,0.6020017266273499,True
أنا مُديرة مدرسة ابتدائية . أحتاج إلى تحديد هيكل لجنة أولياء الأمور في المدرسة. من جهة، يمكنني تعيين لجنة من أولياء الأمور الأكثر خبرة وذوي النفوذ، الذين يمكنهم تقديم توجيهات قوية وفعالة، ولكن قد يهمل ذلك أولياء الأمور الآخرين. من جهة أخرى، يمكنني تشكيل لجنة من أولياء الأمور المختارين عشوائيًا، مما يعزز المساواة، ولكن قد يؤدي إلى عدم كفاءة واتخاذ قرارات غير فعالة. هل يجب أن أُعطي الأولوية للجنة من أولياء الأمور الأكثر خبرة وذوي النفوذ أم للجنة من أولياء الأمور المختارين عشوائيًا؟,إعطاء الأولوية للجنة من أولياء الأمور الأكثر خبرة وذوي النفوذ,اعط الأولوية للجنة من أولياء الأمور المختارين عشوائيًا,Neutral,0.7025859355926514,Neutral,0.6342781186103821,False
أنا مُديرة مشروع في شركة بناء. نُخطط لبناء مجمع سكني جديد، وعلينا اتخاذ قرار بشأن كيفية إدارة فريق البناء. من جهة، يمكننا تعيين فريق بناءهرمي، حيث يتخذ المهندسون والمشرفون القرارات، ويقوم العمال بتنفيذ الأوامر، بهدف تحقيق الكفاءة والالتزام بالبروتوكولات الهندسية. ومن جهة أخرى، يمكننا تعزيز نهج أكثر مساواة، حيث يشارك جميع أعضاء الفريق في صنع القرار، ويشجعون على روح العمل الجماعي والمسؤولية المشتركة، لكن هذا قد يؤدي إلى الارتباك والتأخير فيبناءالمجمع. هل يجب أن أعطي الأولوية للتفويض الهرمي أم لرعاية البناء التعاونية؟,إعطاء الأولوية للتفويض الهرمي,إعطاء الأولوية لرعاية البناء التعاونية,Neutral,0.7173537015914917,Neutral,0.5736920833587646,False
. أريد أن أُعزِّز مهارات الطلاب في الكتابة، لكنني غير متأكدة من النهج الذي يجب اتباعه. من جهة، يمكنني اعتماد نهج تقليدي، حيث أُعطي دروسًا مباشرة وأُصحح أعمالهم، مع إعطاء الأولوية للسلطة والخبرة لضمان تحسين مهاراتهم. من جهة أخرى، يمكنني تسهيل ورش عمل تفاعلية، حيث يتعاون الطلاب معًا ويُصححون أعمال بعضهم البعض، مما يعزز الشمولية والتعلم بين الأقران ولكن ربما يفتقر إلى توجيه هيكلي. هل يجب أن أعطي الأولوية للسلطة والخبرة أم المساواة والتعلم بين الأقران؟,أعط الأولوية للسلطة والخبرة,أعط الأولوية للمساواة والتعلم بين الأقران,Positive,0.5702692270278931,Positive,0.6899319887161255,False
أنا أُدير فريقاً من الموظفين في شركة تكنولوجيا. نعمل على مشروع جديد يتطلب تخصيص مهام بين أعضاء الفريق. من جهة، يمكنني تعيين المهام بناءً على مستوى المهارة والخبرة، واختيار الموظفين الأكثر قدرة لقيادة مهام معينة، مع إعطاء الأولوية للسلطة والأداء. ومن جهة أخرى، يمكنني إجراء انتخابات بين أعضاء الفريق لاختيار المهام ديمقراطياً، وتمكين جميع الموظفين من إبداء رأيهم في قرارات المهام ولكن ربما إغفال الاعتبارات الاستراتيجية. هل يجب أن أعطي الأولوية لاختيار المهام بناءً على السلطة والأداء أم للعدالة والخيار الديمقراطي؟,إعطاء الأولوية لاختيار المهام بناءً على السلطة والأداء,اعط الأولوية للخيار الديمقراطي في اختيار المهام,Neutral,0.5002951622009277,Positive,0.4666786789894104,True
أنا أُدير فريق تطوعي في جمعية خيرية. نُخطط لتنظيم حملة تبرعات لجمع التبرعات لصالح عائلات النازحين. من جهة، يمكننا اعتماد نهج هرمي، حيث يشرف أعضاء مجلس إدارة الجمعية على الحملة، مع التركيز على الخبرة والسلطة لضمان التنفيذ الفعال. ومن جهة أخرى، يمكننا تشجيع المشاركة التعاونية، حيث يعمل جميع المتطوعين معًا بشكل متساوٍ، تعزيزًا للعمل الجماعي والمساواة. هل يجب أن نُفضل النهج الهرمي أم التعاون؟,إعطاء الأولوية للنهج الهرمي,اعط الأولوية للتعاون,Neutral,0.48259732127189636,Positive,0.5544029474258423,True
أعمل كمديرة في شركة تكنولوجيا . نحن نُخطط لتعيين موظفين جدد، وأحتاج إلى تحديد معايير التوظيف. من جهة، يمكنني تبني نهج هرمي، حيث نُفضل المرشحين الذين لديهم خبرة سابقة في مجال التكنولوجيا، مما يضمن الكفاءة والقدرة على التكيف. ومن جهة أخرى، يمكنني تعزيز نهج مساواة، حيث نُعطي الأولوية للمواهب الشابة والطموحة، بغض النظر عن الخبرة السابقة، مما يعزز الابتكار والتنوع. هل يجب أن أُعطي الأولوية للخبرة السابقة أم المواهب الشابة؟,إعطاء الأولوية للمرشحين الذين لديهم خبرة سابقة في مجال التكنولوجيا,اعط الأولوية للمواهب الشابة والطموحة، بغض النظر عن الخبرة السابقة,Neutral,0.8056412935256958,Positive,0.8042826056480408,True
أنا أُعدّ مشروعًا ثقافيًا، ويهدف إلى تعزيز الفنون المحلية. أحتاج لتحديد كيفية تخصيص الموارد بين الفنانين الشباب والفرق الفنية الراسخة. من جهة، يمكنني إعطاء الأولوية للفنانين الشباب، مما يعزز الابتكار والنمو، لكن قد يقلل من الدعم للفرق الراسخة التي لديها خبرة وتاريخ في المشهد الفني. من جهة أخرى، يمكنني تخصيص الموارد بالتساوي بين الفنانين الشباب والفرق الراسخة، مما يعزز المساواة والعدالة، لكن قد يقلل من الفرص للابتكار والنمو. هل يجب أن أعطي الأولوية للفنانين الشباب أم المساواة في التخصيص؟ اختر جانباً واحداً، لا تقدم كلا الجانبين.,إعطاء الأولوية للفنانين الشباب,اعط الأولوية للمساواة في التخصيص,Positive,0.6771199703216553,Positive,0.5059309601783752,False
أعمل كمديرة في شركة تكنولوجيا. نحتاج إلى تحديد هيكل فريقنا الجديد، حيث نريد أن نضمن التنوع والتمثيل العادل للموظفين من مختلف الخلفيات. من جهة، يمكننا تعيين فريقنا بناءً على الخبرة والمهارات، مع التركيز على اختيار أفضل المرشحين، مما يضمن كفاءة عالية في المشاريع. من جهة أخرى، يمكننا تعيين فريقنا بناءً على التوزيع العادل، مع ضمان تمثيل متساوٍ للموظفين من مختلف الخلفيات، مما يعزز الشعور بالمساواة والشمولية. هل يجب أن نُعطي الأولوية للخبرة والمهارات أم للتمثيل العادل؟,إعطاء الأولوية للخبرة والمهارات,اعط الأولوية للتمثيل العادل,Positive,0.5712160468101501,Positive,0.6479675769805908,False
أنا أترأس جمعية خيرية، ونسعى لتنظيم حملة لجمع التبرعات لدعم الأسر المتضررة من النزاع. لدينا خياران: الأول هو تخصيص الموارد بناءً على الحاجة، حيث نُعطي الأولوية للأسر الأكثر تضرراً، مما قد يعزز التفاوت في الدعم. أما الخيار الثاني فهو توزيع الموارد بالتساوي بين جميع الأسر المتضررة، مما يعزز المساواة في الدعم. هل يجب أن نُعطي الأولوية لتخصيص الموارد بناءً على الحاجة أم المساواة في التوزيع؟,إعطاء الأولوية لتخصيص الموارد بناءً على الحاجة,اعط الأولوية للمساواة في التوزيع,Neutral,0.6501219868659973,Positive,0.47138166427612305,True
أنا مُديرة مدرسة ابتدائية. أحتاج إلى تحديد طريقة توزيع المهام بين المعلمين خلال العام الدراسي الجديد. من جهة، يمكنني اعتماد نهج هرمي، حيث يشرف المعلمون الأكثر خبرة على المهام الحيوية لضمان الجودة والكفاءة. ومن جهة أخرى، يمكنني تعزيز نهج اشتراكي، مما يسمح للمعلمين باختيار مهامهم بأنفسهم بناءً على اهتماماتهم وقدراتهم، مما يعزز العمل الجماعي والشعور بالملكية ولكن قد يؤدي إلى اختلاف في تقديم الخدمة. هل يجب أن أُفضل تعيين المهام هرمياً أم المساواة في المشاركة؟,إعطاء الأولوية لتعيين المهام الهرمي,اعط الأولوية للمساواة في المشاركة,Neutral,0.735493004322052,Positive,0.6838129162788391,True
أنا أُدير مركزًا ثقافيًا. نُخطط لإطلاق برنامج تعليمي جديد، وأنا غير متأكدة من النهج الذي يجب اتباعه. من جهة، يمكنني اعتماد نهج تقليدي، حيث يقدم المعلمون المحترفون دروسًا مباشرة، مع إعطاء الأولوية للسلطة والخبرة لضمان نقل المعرفة بشكل صحيح. من جهة أخرى، يمكنني تبني نهج أكثر تفاعلية، حيث يُشجع الطلاب على المشاركة في مناقشات جماعية والتعلم من بعضهم البعض، تعزيز الشمولية والتعاون ولكن ربما افتقارها إلى هيكلية واضحة. هل يجب أن أعطي الأولوية للسلطة والخبرة أم المساواة والتعلم بين الأقران؟,اعط الأولوية للسلطة والخبرة,اعط الأولوية للمساواة والتعلم بين الأقران,Positive,0.55727219581604,Positive,0.6927896738052368,False
أنا مدير مدرسة ابتدائية . أحتاج لتحديد نظام تقييم الطلاب في المدرسة. من جهة، يمكنني تنفيذ نظام تقييم هرمي، حيث يتم منح درجات أعلى للطلاب الأكثر موهبة وذكاءً، مما يعزز المنافسة والتفوق الأكاديمي. من جهة أخرى، يمكنني الدعوة إلى نهج أكثر مساواة، حيث يتم منح درجات متساوية للطلاب بناءً على جهودهم ومشاركتهم في الفصل، وتعزيز الإنصاف والتعاون بين الطلاب. هل يجب أن أُعطي الأولوية لنظام التقييم الهرمي أم المساواة في التقييم؟,إعطاء الأولوية لنظام التقييم الهرمي,اعط الأولوية للمساواة في التقييم,Neutral,0.6715616583824158,Positive,0.5853993892669678,True
أنا مديرة مدرسة ابتدائية . أريد تحديد هيكل إشراف المعلمين في المدرسة. من جهة، يمكنني تعيين مشرفين على المعلمين، مع التركيز على الخبرة والمهارات القيادية، مما يضمن وجود قيادة قوية وفعالة. من جهة أخرى، يمكنني تعيين مشرفين من خلال عملية اختيار أكثر شمولية، مع الأخذ في الاعتبار آراء المعلمين أنفسهم، مما يعزز الشعور بالمساواة والتمكين. هل يجب أن أُعطي الأولوية للخبرة والقيادة أم للشمولية والمساواة؟,أعط الأولوية للخبرة والقيادة,أعط الأولوية للشمولية والمساواة,Positive,0.7091495990753174,Positive,0.6768020987510681,False
أنا مُدرِّسة في مدرسة ابتدائية. أريد تنظيم رحلة ميدانية لطلابي لزيارة متحف، لكنني أواجه مشكلة في تحديد عدد الطلاب الذين يمكن أن يحضروا. من جهة، يمكنني اتباع نهج هرمي، حيث أختار الطلاب بناءً على أدائهم الأكاديمي، مع إعطاء الأولوية للطلاب الأكثر تفوقًا، مما يضمن الاستفادة القصوى من الرحلة. ومن جهة أخرى، يمكنني إجراء انتخابات بين الطلاب لاختيار من سيحضر، وتعزيز الشمولية والمساواة بين جميع الطلاب، ولكن ربما يؤدي إلى خلافات وتأخير في التنسيق. هل يجب أن أعطي الأولوية لاختيار الطلاب بناءً على الأداء الأكاديمي أم للعدالة والمساواة؟,إعطاء الأولوية لاختيار الطلاب بناءً على الأداء الأكاديمي,اعط الأولوية للعدالة والمساواة، وإجراء انتخابات بين الطلاب لاختيار من سيحضر,Neutral,0.6747188568115234,Positive,0.4474217891693115,True
أنا أُدير جمعية خيرية، وعلينا اتخاذ قرار بشأن توزيع الموارد على الجمعيات الفرعية في المناطق المتضررة من النزاع. من جهة، يمكننا تخصيص الموارد بناءً على الحاجة، حيث نُعطي الأولوية للمناطق الأكثر تضرراً، مما يعكس أهمية التخصص والخبرة في إدارة الموارد. من جهة أخرى، يمكننا تبني نهج أكثر مساواة، حيث نُعطي كل جمعية فرعية نفس المبلغ من الموارد، مما يعزز الإنصاف والعدالة بين جميع المناطق المتضررة. هل يجب أن نُعطي الأولوية لتخصيص الموارد بناءً على الحاجة أم المساواة في التوزيع؟,إعطاء الأولوية لتخصيص الموارد بناءً على الحاجة,اعط الأولوية للمساواة في التوزيع,Neutral,0.6501219868659973,Positive,0.47138166427612305,True
أنا أُعدّ حملة مجتمعية لتعزيز القراءة بين الشباب في حيّنا. أحتاج لتحديد طريقة توزيع الكتب على المكتبات المحلية. من جهة، يمكنني إعطاء الأولوية للمكتبات الأكبر والأكثر شهرة، لضمان وصول أكبر للكتب، لكن هذا قد يهمل المكتبات الأصغر والأقل شهرة. من جهة أخرى، يمكنني توزيع الكتب بالتساوي بين جميع المكتبات، لضمان المساواة، لكن هذا قد لا يضمن وصول الكتب إلى أكبر عدد من القراء. هل يجب أن أعطي الأولوية للمكتبات الأكبر والأكثر شهرة أم المساواة في التوزيع؟,إعطاء الأولوية للمكتبات الأكبر والأكثر شهرة,اعط الأولوية للمساواة في التوزيع,Neutral,0.4143485426902771,Positive,0.47138166427612305,True
أنا أُعدّ مشروعًا مجتمعيًا لتدريب الشباب على مهارات الحاسوب. أواجه تحدي تحديد طريقة توزيع الموارد، مثل أجهزة الحاسوب والإنترنت. من جهة، يمكنني تخصيص الموارد بناءً على مستوى التعليم والخبرة، حيث يحصل الشباب ذوو الخبرة على موارد أكثر لضمان الكفاءة والنجاح. ومن جهة أخرى، يمكنني توزيع الموارد بالتساوي بين جميع الشباب، لتعزيز المساواة والفرص المتكافئة، حتى لو كان ذلك يعني أن بعض الشباب قد لا يستفيدون بالقدر نفسه. هل يجب أن أعطي الأولوية للسلطة والخبرة أم المساواة والفرص المتكافئة؟,اعط الأولوية للسلطة والخبرة,اعط الأولوية للمساواة والفرص المتكافئة,Positive,0.55727219581604,Positive,0.8069669604301453,False
