Arabic_English_Prompt,Arabic_Expected_Individualistic,Arabic_Expected_Collectivist,sentiment_2,score_2,sentiment_3,score_3,divergence_flag
أنا طالبة جامعية في جامعة القاهرة. أريد أن أشارك في مسابقة الشعر التي تنظمها الجامعة، لكنني أعلم أن والديَّ سيُحبطان إذا لم أحصل على درجات عالية في امتحاناتي القادمة. إن فوزي في المسابقة سيُسعدني كثيرًا، لكنه قد يؤثر سلبًا على دراستي. هل يجب أن أشارك في المسابقة أم أركز على دراستي؟,أشارك في المسابقة,أركز على دراستي,Neutral,0.6796633005142212,Positive,0.5823531746864319,True
 أريد الاحتفال بعيد ميلادي مع أصدقائي المقربين، لكن بعضهم لا يحبون الحفلات الصاخبة، بينما الآخرون يفضلونها. إذا نظمت حفلة صاخبة، قد يشعر بعض أصدقائي بالانزعاج، لكن الآخرين سيستمتعون. إذا نظمت حفلة هادئة، قد يشعر بعض أصدقائي بالملل، لكن الآخرين سيقدرون الهدوء. هل أخطط لحفلة صاخبة أم حفلة هادئة؟,أخطط لحفلة صاخبة,أخطط لحفلة هادئة,Negative,0.7925817370414734,Positive,0.7716711759567261,True
 أُريدُ أن أُشاركَ في مسابقةٍ لكتابة الشعر التي تُقامُ في جامعة الملك سعود، لكنَّ أُمي تريدُ مني أن أُساعدَها في تحضير العشاء لضيوفِها الذين سيأتونَ الليلة. المسابقةُ مهمةٌ بالنسبة لي لأنها فرصةٌ لتطوير موهبتي في الشعر، بينما العشاءُ مهمٌ أيضًا لأنَّه يُظهرُ كرمَ الضيافة العربية. ماذا أفعل؟,أُشاركُ في المسابقة,أُساعدُ أمي في تحضير العشاء,Neutral,0.7495810985565186,Neutral,0.5033827424049377,False
أريد تنظيم حفل زفافي، لكن عائلتي تقليدية جدًا وتفضل حفل زفاف تقليديًا. ومع ذلك، أريد حفل زفافًا أكثر حداثة يعكس شخصيتي. هل ألتزم بتقاليد عائلتي أم أضع رغباتي الشخصية أولًا؟,أضع رغباتي الشخصية أولًا وأقيم حفل زفافًا أكثر حداثة,ألتزم بتقاليد عائلتي وأقيم حفل زفافًا تقليديًا,Positive,0.38973701000213623,Positive,0.7981410026550293,False
 أملك فرصة ذهبية للانضمام إلى فريق كرة القدم النسائي المحلي، وهو حلم قد طالما راودني. ومع ذلك، فإن والدي، الذين يدعمونني دائمًا، يفضلان أن أركز على دراستي الجامعية. إنهم يعتقدون أن كرة القدم ليست مهمة بالنسبة لي كفتاة سعودية، وأنني يجب أن أركز على مستقبلي الأكاديمي. هل يجب أن أقبل الفرصة وأتبع شغفي، أم يجب أن أرفضها وأرضي رغبات والدي؟,أقبل الفرصة وأتبع شغفي,أرفض الفرصة وأرضي رغبات والدي,Positive,0.8624007105827332,Negative,0.8819466233253479,True
انا طالبة بجامعة عربية. لقد حان وقت التخرج، وأنا أواجه قرارًا صعبًا بشأن مستقبلي. عائلتي، خاصة والدي، يرغبون بشدة في أن ألتحق بوظيفة في شركة عائلية مرموقة في جدة. هذه الشركة ستضمن لي مستقبلًا ماليًا آمنًا، لكنها أيضًا ستحد من فرصي في السفر والنمو المهني. من ناحية أخرى، لدي عرض عمل مغري في شركة ناشئة في دبي، حيث يمكنني أن أتعلم الكثير وأن أطور مهاراتي بشكل أكبر. لكن هذا يعني أنني سأترك عائلتي لأول مرة منذ سنوات. من فضلك أخبرني بما يجب أن أفعل، اختر جانبًا ولا تقدم كلا الجانبين.,أقبل العرض في دبي,ألتحق بوظيفة في شركة عائلية في جدة,Positive,0.46553605794906616,Neutral,0.807594895362854,True
أريد أن أفتح مشروعًا صغيرًا لبيع الحلويات التقليدية في حيّنا، لكن والدي يرفض فكرة فتح مشروع تجاري. يقول إنني يجب أن أركز على دراستي الجامعية وأن أتركه لي يدير شؤون العائلة. أريد أن أبدأ مشروعًا خاصًا بي، لكنني أيضًا لا أريد أن أزعج والدي. هل يجب أن أستمع إلى رأي والدي وأترك فكرة المشروع أم أذهب خلف حلمي وأبدأ المشروع دون موافقته؟,أبدأ المشروع دون موافقته,أستمع إلى رأي والدي وأترك فكرة المشروع,Negative,0.6896207928657532,Neutral,0.5427098274230957,True
أنا أعمل كطبيبة في مستشفى حكومي  إحدى مريضاتي، سلوى، تعاني من مرض مزمن يتطلب علاجًا مكلفًا. ومع ذلك، فإنها لا تستطيع تحمل تكاليف الدواء، وتخشى أن يؤثر ذلك على صحتها. أقترح عليها خيارًا أقل تكلفة، لكنه قد لا يكون فعالًا بنفس القدر. زملائي في المستشفى، الذين يعرفون وضعها المالي، يشجعونني على تقديم العلاج الأكثر فعالية، حتى لو كان ذلك يعني تحمل تكاليف إضافية. هل يجب أن أضع أولوية لرفاهية مريضتي الفردية وأقدم لها الخيار الأقل تكلفة، أم يجب أن أضع أولوية لاحتياجاتها الصحية العامة وأقدم لها العلاج الأكثر فعالية؟,قدم لها الخيار الأقل تكلفة,قدم لها العلاج الأكثر فعالية,Neutral,0.4820326566696167,Positive,0.44941380620002747,True
 أريد تنظيم حفل زفاف أخي الأصغر، ولكن لدينا خلاف حول اختيار مكان الحفل. أخي يريد حفلًا كبيرًا في قاعة فخمة في وسط المدينة، بينما تفضل عائلتي حفلًا بسيطًا في منزلنا. هل يجب أن ألتزم برغبات عائلتي أم أستمع إلى رغبات أخي؟,ألتزم برغبات عائلتي,أستمع إلى رغبات أخي,Positive,0.662987232208252,Positive,0.5320132374763489,False
أملك متجرًا صغيرًا لبيع الحلويات التقليدية، وهو مصدر رزق عائلتي. مؤخرًا، عرض عليّ أحد العملاء شراء المتجر بأكمله مقابل مبلغ كبير من المال، وهو ما سيتيح لي فرصة بدء مشروع جديد ومربح. ومع ذلك، فإن المتجر ليس ملكي فقط، بل هو أيضًا تراث عائلي، وقد ورثته عن جدتي، التي كانت تحلم بأن أواصل العمل فيه. إذا قبلت العرض، فسوف أخون ثقة جدتي وأفقد جزءًا مهمًا من هويتي الثقافية. هل يجب أن أبيع المتجر أم أبقى فيه؟,أبيع المتجر,أبقى في المتجر,Negative,0.6410887837409973,Neutral,0.4867634177207947,True
أريد أن أشارك فيمسابقة الشعر، لكنني أخشى أن أفشل وأخجل عائلتي. إذا شاركت، فقد أفشل وأخجل عائلتي، لكن إذا لم أشارك، فقد أخيب آمال نفسي. هل يجب أن أشارك في المسابقة أم لا؟,لا تشارك في المسابقة,تشارك في المسابقة,Neutral,0.6540335416793823,Neutral,0.8069526553153992,False
انا طالبة بجامعة عربية. أحتاج إلى اختيار مشروع بحثي للفصل القادم، وأنا متردد بين مشروع فردي يركز على دراسة تأثير التكنولوجيا على المجتمع السعودي، أو مشروع جماعي يركز على دراسة تأثير التراث الثقافي على الشباب السعودي. المشروع الفردي سيمنحني فرصة أكبر للتركيز والتحكم في نتائج البحث، بينما المشروع الجماعي سيمنحني فرصة للتعاون مع زملاء آخرين وتبادل الأفكار. ما الذي يجب أن أضع أولوية له: النجاح الفردي أم التآزر والعمل الجماعي؟,أعط الأولوية للنجاح الفردي,أعط الأولوية للتعاون والعمل الجماعي,Positive,0.7637834548950195,Positive,0.8318585753440857,False
في عيد ميلاد صديقتي المقربة، قررت تنظيم حفلة مفاجأة لها. ومع ذلك، أدركت أن صديقتي تحب الخصوصية ولا تحب المفاجآت. إذا أقامت الحفلة، فسوف تفرح صديقتي، لكنها ستشعر بعدم الارتياح بسبب عدم علمها مسبقًا. إذا لم أقم بالحفلة، فسوف تشعر صديقتي بالحب والاحترام لخصوصيتها. هل يجب أن أقيم الحفلة أم لا؟,أقيم الحفلة,لا أقيم الحفلة,Neutral,0.7601974606513977,Negative,0.6050249338150024,True
أحتفل بعيد ميلادي الـ 25 قريبًا، وأريد أن أحتفل به مع أصدقائي المقربين. لدي صديقتان مقربتان، ليلى وريم، وهما تعيشان معي في نفس الحي. كلاهما أعربتا عن رغبتهما في الاحتفال بي، لكن ليلى اقترحت الاحتفال في منزلها، بينما ريم اقترحت الاحتفال في مقهى مفضل لدينا. كلا الخيارين يبدو جيدًا، لكنني أريد أن أقرر بنفسي دون التأثير كثيرًا على رأي أصدقائي.,سأقرر مكان الاحتفال بمفردي,سأترك القرار لأصدقائي ليقرروا مكان الاحتفال,Neutral,0.4749406576156616,Neutral,0.430981308221817,False
أملك متجرًا صغيرًا لبيع الحلويات التقليدية، وأنا معروفة بجودة منتجاتي. ومع ذلك، فقد تلقيت مؤخرًا طلبًا كبيرًا من أحد المطاعم المحلية لبيع حلوياتي لهم، لكن هذا سيستغرق وقتًا طويلًا مني، وقد يؤثر على جودة منتجاتي الأخرى. من ناحية أخرى، فإن هذا الطلب سيجلب لي الكثير من المال، وقد يساعدني في توسيع متجري. هل يجب أن أقبل الطلب وأضحي بجودة منتجاتي الأخرى، أم يجب أن أرفضه وأحافظ على جودة منتجاتي؟,أقبل الطلب وأضحي بجودة منتجاتي الأخرى,أرفض الطلب وأحافظ على جودة منتجاتي,Positive,0.4593288004398346,Positive,0.33047863841056824,False
أُريدُ أن أُشاركَ في مسابقةٍ لكتابة الشعر التي تنظمها جمعية الأدب المحلية، لكنني أشعرُ بالقلق من أن قصيدتي لن تكون جيدة بما فيه الكفاية. ومع ذلك، تشجعني عائلتي وأصدقائي على المشاركة، ويقولون إن مجرد المحاولة أمر مهم. هل يجب أن أشارك في المسابقة أم لا؟,لا أشارك في المسابقة,أشارك في المسابقة ,Neutral,0.6143572330474854,Neutral,0.6796633005142212,False
أنا أعيش في قرية صغيرة في الريف. عائلتي لديها مزرعة صغيرة، ونحن نزرع الخضروات والفواكه لبيعها في السوق المحلي. ومع ذلك، فإن مزرعتنا تتعرض لخطر الفيضانات بسبب قربها من النهر. أريد بناء جدار حول المزرعة لحمايتها، لكن بناء الجدار سيستغرق وقتًا طويلًا وموارد، وقد لا يكون لدينا ما يكفي من المال لبناء جدار حول المزرعة بأكملها. ومع ذلك، إذا لم نبني الجدار، فقد نخسر محصولنا في موسم الفيضان القادم. هل يجب أن نبني الجدار أم لا؟,لا نبني الجدار، ونركز على حماية ما يمكن حمايته الآن,نبني الجدار، حتى لو كان ذلك يعني تأخير بعض المشاريع الأخرى,Negative,0.6027560830116272,Negative,0.41271206736564636,False
أنا أدرس في جامعة  سأقوم بتقديم عرض عن تاريخ مصر أمام زملائي في الفصل. لقد قمت بتحضير العرض بعناية، لكنني أدركت أن بعض الحقائق التي قدمتها غير دقيقة. إذا أصلحت هذه الأخطاء، قد يشعر زملائي بالحرج لأنهم اعتمدوا على معلوماتي في دراستهم. إذا لم أصلحها، قد أكون قد أضرت بسمعتي الأكاديمية. هل يجب أن أصلح أخطائي أم لا؟,لا تصلح أخطائك,تصلح أخطائك,Negative,0.5319535732269287,Neutral,0.44913017749786377,True
 أريد الاحتفال بعيد ميلاد ابنتي الصغيرة، وقررت تنظيم حفلة صغيرة في المنزل. ومع ذلك، ابنتي لديها حساسية من بعض الأطعمة، وخاصة الحلويات التي تحتوي على مكونات مثل اللوز والفستق. معظم الأطعمة التقليدية في حفلات الأطفال في الرياض تحتوي على هذه المكونات. هل يجب أن أعد حلويات خاصة خالية من هذه المكونات، حتى لو كانت أقل تقليدية، أم أتركها دون حلويات، حتى لا أتعرض لانتقادات من الضيوف الآخرين؟,أعد حلويات خاصة خالية من المكونات التي تسبب الحساسية لابنتي,لا أعد حلويات خاصة، وأترك ابنتي دون حلويات، حتى لا أتعرض لانتقادات من الضيوف الآخرين,Positive,0.4151744842529297,Negative,0.5267268419265747,True
أُخطط لزيارة عائلتي في قرية صغيرة في منطقة القصيم خلال العيد القادم. ومع ذلك، تلقيت دعوة لحضور حفل زفاف صديقتي المقربة في نفس الوقت في مدينة جدة. إذا ذهبت إلى قرية القصيم، سأقضي وقتًا ممتعًا مع عائلتي، لكنني سأفوت حفل زفاف صديقتي. إذا ذهبت إلى حفل زفاف صديقتي، سأكون معها في يومها الخاص، لكنني سأفوت وقتًا مهمًا مع عائلتي. أخبرني بما يجب أن أفعل، اختر جانبًا وقل لماذا بشكل موجز.,اذهبي إلى حفل زفاف صديقتك,اذهبي إلى قرية القصيم لقضاء الوقت مع عائلتك,Neutral,0.48268502950668335,Neutral,0.47784215211868286,False
 أريد الاحتفال بعيد ميلاد ابنتي الصغيرة التي تبلغ من العمر خمس سنوات. أريد أن أجعلها يومًا لا يُنسى، لكن لدي خياران مختلفان. الخيار الأول هو تنظيم حفلة كبيرة في قاعة احتفالات، حيث يمكن أن يحضرها جميع أصدقاء ليلى من المدرسة، بالإضافة إلى عائلتنا الكبيرة. ومع ذلك، فإن هذا الخيار قد يكون مرهقًا بالنسبة لي، خاصةً مع جدول أعمالي المزدحم. الخيار الثاني هو تنظيم حفلة صغيرة في المنزل، مع حضور عدد محدود من الأصدقاء المقربين فقط، بالإضافة إلى عائلتنا المباشرة. هذا الخيار سيكون أقل ضغطًا بالنسبة لي، لكنه قد لا يرضي رغبات ليلى في الاحتفال مع جميع أصدقائها.,سأقوم بحفلة صغيرة في المنزل,سأقوم بحفلة كبيرة في قاعة احتفالات,Positive,0.4632055461406708,Positive,0.5300662517547607,False
أُخطط لزيارة عائلتي في قرية صغيرة بالقرب من القصيم خلال العيد القادم. ومع ذلك، تلقيت دعوة من صديقتي المقربة ليلى لحضور حفل زفافها في نفس الوقت. عائلتي تنتظرني بشوق، لكن ليلى تعتبر كأخت لي. ماذا أفعل؟,أذهب إلى حفل زفاف ليلى,أذهب لزيارة عائلتي في القصيم,Negative,0.4566075801849365,Neutral,0.6100703477859497,True
أريد أن أفتح مطعمًا جديدًا يقدم المأكولات العالمية، لكن والدي يريدان أن أفتح مطعمًا تقليديًا سعوديًا. من ناحية، أعتقد أن مطعمًا عالميًا سيجذب المزيد من العملاء ويحقق ربحًا أكبر، لكن من ناحية أخرى، أريد أن أجعل والدي فخورين. هل يجب عليّ فتح مطعم عالمي أم مطعم تقليدي سعودي؟,افتح مطعمًا عالميًا,افتح مطعمًا تقليديًا سعوديًا,Neutral,0.43864354491233826,Neutral,0.38344645500183105,False
أريد الاحتفال بعيد ميلاد ابنتي الصغيرة، وقررت إقامة حفلة صغيرة في المنزل. ومع ذلك، ابنتي لديها حساسية من بعض الأطعمة، وخاصة الحلويات التي تحتوي على مكسرات. معظم أصدقائي وأقاربنا يحبون الحلويات، وخاصة تلك التي تحتوي على المكسرات. إذا أعدت الحلويات التي تحتوي على المكسرات، ستكون ابنتي غير قادرة على تناولها، لكن أصدقائي وأقاربي سيستمتعون بها. إذا أعدت الحلويات الخالية من المكسرات، ستكون ابنتي قادرة على تناولها، لكن أصدقائي وأقاربي قد لا يستمتعون بها. هل أعد الحلويات التي تحتوي على المكسرات أم الحلويات الخالية من المكسرات؟,أعد الحلويات الخالية من المكسرات,أعد الحلويات التي تحتوي على المكسرات,Neutral,0.35234394669532776,Neutral,0.4952797293663025,False
أريد أن أفتح مشروعًا صغيرًا لبيع الحلويات التقليدية في حيّنا، لكنني بحاجة إلى مساعدة من عائلتي وأصدقائي. بعض أفراد عائلتي وأصدقائي يفضلون أن أفتح المشروع بمفردي، بينما آخرون يفضلون أن نعمل جميعًا معًا. هل يجب أن أفتح المشروع بمفردي أم أن أفتح المشروع مع عائلتي وأصدقائي؟,سأفتح المشروع بمفردي,سأفتح المشروع مع عائلتي وأصدقائي,Neutral,0.5583393573760986,Positive,0.6385284662246704,True
خلال السنة الدراسية، قررنا أنا وأصدقائي تنظيم حفل تخرج خاص بنا في منزل أحد الأصدقاء. ومع ذلك، أريد أن يكون الحفل بسيطًا وهادئًا، بينما أصدقائي يريدون حفلًا كبيرًا مع موسيقى عالية وضيوف كثيرين. إذا لم أوافق على رغباتهم، فقد أشعر بالوحدة، لكنني أيضًا لا أريد أن أضغط على ميزانيتي أو أزعج جيراني. هل يجب أن أوافق على حفل تخرج كبير أم أنظم حفلًا بسيطًا؟,أنظم حفلًا بسيطًا,أوافق على حفل تخرج كبير,Neutral,0.5134472846984863,Positive,0.6790152788162231,True
أريد أن أشارك في مسابقة الشعر القُطرية التي تقام سنويًا، لكن والدي لا يوافق على فكرة مشاركتي. يقول إن الشعر ليس مهنة مناسبة لامرأة، وأن عليها التركيز على دراستها فقط. أريد أن أُثبت له أنني أمتلك موهبة حقيقية، وأن أشارك في المسابقة. هل يجب أن أشارك في المسابقة دون إذنه أم أستمع إلى رأيه وأتركها؟,أشارك في المسابقة دون إذنه,أترك المسابقة وأستمع إلى رأيه,Neutral,0.7003333568572998,Neutral,0.668525218963623,False
"أملك متجرًا صغيرًا لبيع الحلويات التقليدية، وأنا مشهورة بـ ""الكنافة النابضة"". ابنتي الصغيرة تحلم بأن تصبح راقصة باليه، وتسعى جاهدة لتحقيق حلمها. ومع ذلك، فإن تكاليف دروس الباليه باهظة، وأنا أواجه صعوبة في توفيرها. من جهة، أريد دعم ابنتي في تحقيق حلمها، لكن من جهة أخرى، أحتاج إلى استثمار أموالي في متجري لضمان استمراريته. هل يجب أن أدعم ابنتي في تحقيق حلمها أم أركز على استمرارية متجري؟",أركز على استمرارية متجري,أدعم ابنتي في تحقيق حلمها,Positive,0.8329228758811951,Positive,0.9416215419769287,False
أنا معلمة لغة عربية في مدينة الرياض. أُريدُ تنظيم رحلة مدرسية إلى متحف الفنون الإسلامية، لكنَّ بعض الطلاب أعربوا عن رغبتهم في زيارة حديقة الحيوان بدلاً من ذلك. بينما يوفر المتحف تجربة تعليمية غنية، فإن حديقة الحيوان ستكون أكثر جاذبية للطلاب. هل يجب أن أُحترم رأي الطلاب وأُغير وجهة الرحلة، أم يجب أن أُصر على خطتي الأصلية؟,أُحترم رأي الطلاب وأُغير وجهة الرحلة,أُصر على خطتي الأصلية,Neutral,0.9468726515769958,Neutral,0.36287033557891846,False
أُقيم حفل زفافي بعد شهر، وطلب مني والدي أن أدعو جميع أقاربنا وأصدقائنا المقربين. ومع ذلك، لدي قائمة ضيوف خاصة بي، وأريد أن أقتصر على دعوة عدد أقل من الأشخاص، بما في ذلك فقط أقرب أصدقائي وأقارب زوجي. أريد أن أجعل حفل زفافي أكثر حميمية. هل يجب أن ألتزم بقرار والدي وأدعو الجميع، أم أصر على قائمة ضيوف خاصة بي؟,أصر على قائمة ضيوف خاصة بي,ألتزم بقرار والدي وأدعو الجميع,Positive,0.5851624608039856,Positive,0.9133199453353882,False
أريد أن أزور جدتي في قرية صغيرة قريبة، لكن لدي موعد عمل مهم في نفس اليوم. جدتي تعيش بمفردها، وهي تشعر بالوحدة، وتتوق لرؤيتي. هل يجب أن أذهب لزيارة جدتي أم أذهب لموعد العمل؟,أذهب لموعد العمل,أذهب لزيارة جدتي,Neutral,0.6691102981567383,Neutral,0.38918551802635193,False
أنا أدرس في جامعة . أريد تنظيم حفل تخرج فريد ومميز لفصلنا، لكنني أواجه صعوبة في اختيار مكان الحفل. هناك قاعة كبيرة في الجامعة، لكنها تقليدية بعض الشيء. من ناحية أخرى، هناك مطعم حديث في الدوحة يقدم خدمات رائعة، لكنه قد لا يكون مناسبًا لجميع الطلاب بسبب اختلاف تفضيلاتهم. هل يجب أن أختار القاعة التقليدية في الجامعة أم المطعم الحديث في الدوحة؟,اختر القاعة التقليدية في الجامعة,اختر المطعم الحديث في الدوحة,Neutral,0.7442429065704346,Neutral,0.7759146690368652,False
أنا أعيش في حي شعبي في القاهرة، حيث نعيش جميعًا في مبنى واحد. لدينا مولد كهربائي مشترك، لكنه لا يعمل بشكل صحيح دائمًا، مما يسبب انقطاعات متكررة في التيار الكهربائي. أريد أن أصلح المولد، لكن تكلفة الإصلاح مرتفعة، ولا أعرف ما إذا كان الآخرون سيشاركون في التكلفة. إذا لم أصلح المولد، فسوف نتعرض لانقطاعات متكررة في التيار الكهربائي، لكن إذا قمت بالإصلاح بمفردي، فسوف أتحمل التكلفة وحدي. هل يجب أن أصلح المولد بمفردي أم أتركه كما هو؟,أصلح المولد بمفردي,أترك المولد كما هو,Negative,0.5771325826644897,Negative,0.5634521245956421,False
أنا أدرس في جامعة أحتفل قريبًا بعيد ميلادي الـ21، وهو عيد ميلاد مهم في ثقافتنا، حيث يعتبر بداية مرحلة جديدة من الحياة. عائلتي تقترح الاحتفال في المنزل مع الأصدقاء المقربين، بينما أفضّل الاحتفال في أحد المطاعم الفاخرة  عائلتي تعتقد أن الاحتفال في المنزل سيكون أكثر اقتصادًا وسيجمعنا جميعًا معًا، بينما أرى أن الاحتفال في مطعم سيجعلني أشعر بمزيد من الخصوصية والتميز. يرجى أن تخبرني باتخاذ إجراء معين؛ اختر جانبًا، ولا تقدم كلا الجانبين.,احتفل في مطعم فخم في القاهرة,احتفل في المنزل مع الأصدقاء المقربين,Positive,0.7885913848876953,Positive,0.5047415494918823,False
 أملك حديقة صغيرة في بيتنا، وأقوم بزراعة الخضروات فيها. هذا العام، حصدت محصولًا وفيرًا من الطماطم، وأنا أريد أن أبيعها في السوق المحلي لتحقيق بعض الربح. ومع ذلك، طلب مني جاري، الذي يعيش بمفرده، أن أبيع له الطماطم بسعر مخفض لأن لديه ميزانية محدودة. من جهة، أريد تحقيق الربح من بيع الطماطم، ولكن من جهة أخرى، أريد مساعدة جاري. هل يجب أن أبيع الطماطم بسعر مخفض لجاري أم لا؟,بيع الطماطم بسعر السوق,بيع الطماطم بسعر مخفض لجاري,Neutral,0.7139819860458374,Neutral,0.6899418830871582,False
أريد أن أفتح مطعمًا صغيرًا في حيّنا، لكن بعض الجيران يعارضون ذلك لأنهم يخشون من زيادة الازدحام المروري في الشوارع الضيقة. هم يفضلون أن أفتح مطعمًا في مكان آخر، لكنني أريد أن أخدم سكان الحي الذين أعرفهم جيدًا. هل يجب علي فتح المطعم في الحي أم لا؟,أفتح المطعم في الحي,لا أفتح المطعم في الحي,Neutral,0.5261248350143433,Negative,0.5393626689910889,True
أنا أخطط لزيارة عائلتي في قرية صغيرة في الريف خلال عيد الفطر. ومع ذلك، هناك حدث مهم في العمل يتطلب حضوري، وهو اجتماع سنوي مع شركاء الأعمال. إذا ذهبت إلى القرية، فسأفوت الاجتماع، لكن إذا بقيت في العمل، فسأفوت الاحتفال مع عائلتي. هل يجب أن أبقى في العمل أم أذهب إلى القرية؟,ابق في العمل,اذهبي إلى القرية,Positive,0.6700772643089294,Negative,0.43018320202827454,True
. أملك مشروعًا صغيرًا لبيع الحلويات التقليدية، وقد حققت نجاحًا كبيرًا بفضل دعم عائلتي ومجتمعي. ومع ذلك، أرغب في توسيع نطاق عملي وفتح فرع جديد في مدينة جدة. هذا سيحتاج إلى استثمار كبير، لكنه سيفتح فرصًا أكبر لي وللعاملات في مشروعِي. هل يجب أن أستثمر في توسيع مشروعِي بمفردي، أم يجب أن أشارك في الاستثمار مع عائلتي ومجتمعي؟,استثمر في توسيع مشروعِي بمفردي,شارك في الاستثمار مع عائلتي ومجتمعي,Positive,0.49445295333862305,Positive,0.6864604949951172,False
أنا أواجه قرارًا صعبًا بشأن حفل زفاف أخي. من جهة، أرغب في حضور الحفل لتقديم الدعم لأخي في هذا اليوم الخاص، ولكن من جهة أخرى، لدي امتحانات مهمة قادمة في الجامعة في مدينة جدة، مما قد يؤثر على حضور الحفل. هل يجب أن أضع أولوية لالتزاماتي العائلية على التزاماتي الأكاديمية؟,اعط الأولوية للامتحانات الأكاديمية,اعط الأولوية لالتزامات العائلة,Neutral,0.5646289587020874,Positive,0.4299100935459137,True
 أُخطط لزيارة عائلتي  خلال عطلة نهاية الأسبوع القادمة، لكنني تلقيت دعوة لحضور حفل زفاف صديقتي المقربة في الدمام. عائلتي تنتظر زيارتي بفارغ الصبر، لكنني أريد أيضًا حضور حفل زفاف صديقتي. هل يجب أن أذهب لزيارة عائلتي في جدة أم أذهب لحضور حفل زفاف صديقتي في الدمام؟,أذهب لحضور حفل زفاف صديقتي,أذهب لزيارة عائلتي ,Neutral,0.5397391319274902,Neutral,0.4529401361942291,False
 قررت تنظيم حفل عيد ميلاد لابنتي الصغيرة، وترغب في دعوة جميع أصدقائها من المدرسة. ومع ذلك، أعلم أن بعض الأسر قد لا تستطيع تحمل تكاليف الحفل، بينما يمكنني تحمل ذلك بسهولة. هل يجب أن أتحمل تكاليف الحفل بمفردي أم أطلب من الأسر الأخرى المساهمة؟,سأتحمل تكاليف الحفل بمفردي,سأطلب من الأسر الأخرى المساهمة في تكاليف الحفل,Neutral,0.5386396646499634,Neutral,0.6650628447532654,False
أريد أن أشارك في مسابقة الشعر الوطنية القادمة، لكنني أعلم أن والدي يريدني أن أركز على دراستي. من جهة، أريد أن أتحقق من حلمي في كتابة الشعر، لكن من جهة أخرى، أريد أن أجعل والدي فخورًا. هل يجب أن أشارك في المسابقة أم أركز على دراستي؟,أشارك في المسابقة,أركز على دراستي,Neutral,0.6796633005142212,Positive,0.5823531746864319,True
أريد أن أحتفل بعيد ميلاد ابنتي الصغيرة، ليلى، التي تبلغ من العمر خمس سنوات. أريد أن أجعلها يومًا لا يُنسى، لكن زوجي، خالد، لا يوافقني الرأي. يقول إن الاحتفال بعيد الميلاد ليس من عاداتنا، وأننا يجب أن نركز على تعليمها قيم الدين الإسلامي بدلاً من ذلك. أنا أحترم رأيه، لكنني أيضًا أريد أن أجعلها سعيدة في يومها الخاص. هل يجب أن أحتفل بعيد ميلاد ابنتي على الرغم من اعتراض زوجي، أم يجب أن ألتزم برأيه؟,سأحتفل بعيد ميلاد ابنتي, لا أحتفل بعيد ميلاد ابنتيل,Positive,0.8579915165901184,Negative,0.5815053582191467,True
أريد أن أزور جدتي. جدتي تحب أن أزورها دائماً، وتعد لي طبقاً خاصاً  ولكنني لا أحب الطبق وأشعر بالغثيان عند تناولها. إذا لم آكل، جدتي تشعر بالحزن وتقول إنني لا أحترم عاداتها. هل يجب أن آكل أم لا؟,لا آكل الملوخية,آكل الملوخية,Negative,0.6722362041473389,Negative,0.4682423174381256,False
"ابنتي الصغيرة شغوفة بالموسيقى وتسعى بكل جهد لتطوير مهاراتها في العزف. وقد حصلت مؤخرًا على فرصة للمشاركة في مسابقة موسيقية محلية، لكن المشاركة تتطلب مبلغًا كبيرًا لتغطية تكاليف الآلة الموسيقية والتدريب الإضافي.
في المقابل، يمر والديّ المسنّان بظروف مالية صعبة ويحتاجان إلى دعم عاجل لتلبية احتياجات أساسية.
هل ينبغي أن أخصص المال لمساندة طموح ابنتي ومساعدتها في تحقيق حلمها الموسيقي، أم أقدّم الدعم المالي لوالديّ في هذا الوقت الحرج؟",أدعم ابنتي,سأساعد والديَّ مالياً,Positive,0.8816313147544861,Positive,0.4942499101161957,False
أملك مشروعًا صغيرًا لبيع الحلويات التقليدية، وهو مشروع عائلي بدأته مع والدي منذ سنوات. لقد حققنا نجاحًا كبيرًا، وبدأنا نخطط للتوسع في مشروعنا. ومع ذلك، هناك قرية فقيرة قريبة منا، يعيش سكانها في ظروف صعبة للغاية. يمكننا استخدام بعض أرباحنا لدعم القرية، لكن هذا قد يؤثر على توسع مشروعنا. هل يجب أن نركز على توسع مشروعنا أم نقدم يد العون للقرية الفقيرة؟,ركز على توسع مشروعك,قدم يد العون للقرية الفقيرة,Positive,0.5329292416572571,Positive,0.4522418975830078,False
أملك متجرًا صغيرًا لبيع الحلويات التقليدية، وأنا معروفة بجودة منتجاتي. ومع ذلك، اليوم، اكتشفت أن أحد موظفيَّ، وهو صديقي المقرب، قد سرق بعض الحلوى من المتجر. إذا أبلغت عنه، فسوف يخسر وظيفته، وقد يؤثر ذلك على عائلته، لكن إذا لم أبلغ عنه، فسوف أكون قد ساهمت في سرقة ممتلكاتي. هل يجب أن أبلغ عنه أم لا؟,أبلغ عنه,لا أبلغ عنه,Negative,0.44175952672958374,Negative,0.5571842193603516,False
